student_id,quarter,ref_agency
05c90e29e9e5,3,AGENCY E
05c90e29e9e5,4,AGENCY E
05d537f38ec7,2,AGENCY G
05db745c37fb,1,AGENCY D
05db745c37fb,2,AGENCY D
05db745c37fb,3,AGENCY D
05e0a941630c,1,CHI PUB SCH
05e0a941630c,2,CHI PUB SCH
05e0a941630c,4,CHI PUB SCH
05e0ac31296b,1,AGENCY E
05e0ac31296b,2,AGENCY E
05e0ac31296b,3,AGENCY E
05e61880c52b,1,CHI PUB SCH
05e61880c52b,2,CHI PUB SCH
05e61880c52b,4,CHI PUB SCH
05ec4ce85080,1,AGENCY D
05ec4ce85080,3,AGENCY D
05ec4ce85080,4,AGENCY D
05efe8565c1b,1,CHI PUB SCH
05efe8565c1b,2,CHI PUB SCH
05efe8565c1b,3,CHI PUB SCH
05f006118d63,1,AGENCY C
05f006118d63,2,AGENCY C
05f006118d63,3,AGENCY C
05f006118d63,4,AGENCY C
05f378b19a6c,1,AGENCY B
05f378b19a6c,2,AGENCY B
05f378b19a6c,4,AGENCY B
060071d09653,1,AGENCY F
060071d09653,2,AGENCY F
060071d09653,3,AGENCY F
060071d09653,4,AGENCY F
0604a7513ac1,1,CHI PUB SCH
0604a7513ac1,2,CHI PUB SCH
0604a7513ac1,4,CHI PUB SCH
060b392a1667,1,AGENCY G
060b392a1667,2,AGENCY G
060b392a1667,3,AGENCY G
06106ecbe8ea,1,AGENCY E
0616f28083c9,3,AGENCY D
0616f28083c9,4,AGENCY D
0622b3f43df2,1,CHI PUB SCH
0622b3f43df2,2,CHI PUB SCH
0622b3f43df2,3,CHI PUB SCH
0622b3f43df2,4,CHI PUB SCH
062fa242b81d,1,AGENCY G
062fa242b81d,3,AGENCY G
062fa242b81d,4,AGENCY G
06307be6dcfd,1,CHI PUB SCH
06307be6dcfd,2,CHI PUB SCH
06307be6dcfd,3,CHI PUB SCH
06307be6dcfd,4,CHI PUB SCH
063fac12b922,1,AGENCY E
063fac12b922,2,AGENCY E
063fac12b922,3,AGENCY E
063fac12b922,4,AGENCY E
064107880884,3,AGENCY E
065163c5afa4,1,AGENCY F
065163c5afa4,2,AGENCY F
065163c5afa4,4,AGENCY F
0653a00decd8,2,AGENCY F
0653a00decd8,3,AGENCY F
0653a00decd8,4,AGENCY F
0656b1479b13,1,AGENCY D
0656b1479b13,2,AGENCY D
0656b1479b13,3,AGENCY D
065a09f506c6,1,AGENCY G
065a09f506c6,3,AGENCY G
065a09f506c6,4,AGENCY G
065c008c38c7,2,AGENCY C
065c008c38c7,3,AGENCY C
0660ca238bd5,2,CHI PUB SCH
0660ca238bd5,3,CHI PUB SCH
0660ca238bd5,4,CHI PUB SCH
0662d819571d,2,AGENCY F
0662d819571d,3,AGENCY F
0662d819571d,4,AGENCY F
066dbafc2db3,1,CHI PUB SCH
066dbafc2db3,2,CHI PUB SCH
066f2f140647,3,AGENCY D
066f2f140647,4,AGENCY D
0679df37e36c,1,AGENCY D
0679df37e36c,2,AGENCY D
0679df37e36c,3,AGENCY D
067a614608cf,2,AGENCY E
067cae3566e7,1,CHI PUB SCH
067cae3566e7,3,CHI PUB SCH
067cae3566e7,4,CHI PUB SCH
067e5be40fe1,3,AGENCY A
067e5be40fe1,4,AGENCY A
067f03dc9392,4,AGENCY B
068545328495,1,AGENCY A
068545328495,3,AGENCY A
068545328495,4,AGENCY A
068777f7f6a9,4,AGENCY F
068a40969053,2,AGENCY B
068a40969053,3,AGENCY B
068a40969053,4,AGENCY B
068b2fa36fba,2,AGENCY F
068b2fa36fba,3,AGENCY F
06911eb83fb0,1,AGENCY B
06911eb83fb0,2,AGENCY B
06911eb83fb0,3,AGENCY B
06911eb83fb0,4,AGENCY B
069a71d1fe09,1,AGENCY F
069a71d1fe09,2,AGENCY F
069e7834a1d7,1,AGENCY E
069e7834a1d7,2,AGENCY E
069e7834a1d7,3,AGENCY E
069e7834a1d7,4,AGENCY E
06a0700d020b,1,AGENCY D
06a0700d020b,2,AGENCY D
06a0700d020b,3,AGENCY D
06a0700d020b,4,AGENCY D
06a4b733c9f3,1,AGENCY D
06a4b733c9f3,3,AGENCY D
06a4b733c9f3,4,AGENCY D
06a58d9f1848,3,AGENCY C
06a58d9f1848,4,AGENCY C
06a6c3676d76,2,AGENCY A
06a6c3676d76,3,AGENCY A
06a7799333cb,2,AGENCY F
06a7799333cb,3,AGENCY F
06a8f7b2e6ae,2,AGENCY B
06a8f7b2e6ae,3,AGENCY B
06a8f7b2e6ae,4,AGENCY B
06ad4f1ccd5b,2,AGENCY A
06ad4f1ccd5b,3,AGENCY A
06ad9ca43490,2,AGENCY A
06ad9ca43490,3,AGENCY A
06adcb1f7255,2,AGENCY C
06adcb1f7255,3,AGENCY C
06b30e1fea4b,1,AGENCY G
06b30e1fea4b,2,AGENCY G
06b30e1fea4b,3,AGENCY G
06b30e1fea4b,4,AGENCY G
06b539abda8d,1,AGENCY E
06b539abda8d,2,AGENCY E
06b539abda8d,3,AGENCY E
06b8deadcd0a,1,AGENCY D
06b8deadcd0a,3,AGENCY D
06b8deadcd0a,4,AGENCY D
06b914c56913,2,AGENCY C
06b914c56913,3,AGENCY C
06b93b89971d,1,AGENCY A
06b93b89971d,2,AGENCY A
06ba95108c43,2,AGENCY A
06ba95108c43,3,AGENCY A
06c0b310c184,2,AGENCY A
06c0b310c184,3,AGENCY A
06c0b310c184,4,AGENCY A
06c1274da9bd,2,CHI PUB SCH
06c1274da9bd,3,CHI PUB SCH
06c1274da9bd,4,CHI PUB SCH
06c24bcf30be,1,AGENCY F
06c24bcf30be,4,AGENCY F
06ccf316ac08,2,CHI PUB SCH
06ccf316ac08,3,CHI PUB SCH
06ccf316ac08,4,CHI PUB SCH
06cf37d4aecb,2,AGENCY F
06cf37d4aecb,3,AGENCY F
06cf37d4aecb,4,AGENCY F
06d18280e9de,2,AGENCY D
06d18280e9de,3,AGENCY D
06d18280e9de,4,AGENCY D
06d210ce4137,1,AGENCY A
06d210ce4137,2,AGENCY A
06d210ce4137,4,AGENCY A
06de1ffd4504,2,AGENCY A
06de1ffd4504,3,AGENCY A
06de1ffd4504,4,AGENCY A
06ee4396f731,3,AGENCY D
06ee4396f731,4,AGENCY D
06ee44344679,2,AGENCY D
06ee44344679,3,AGENCY D
06f066b38ab6,2,AGENCY E
06f066b38ab6,3,AGENCY E
06f066b38ab6,4,AGENCY E
06f5d7f6ff40,2,AGENCY C
06f5d7f6ff40,4,AGENCY C
06faff06b807,1,AGENCY B
06faff06b807,3,AGENCY B
06fb06b59471,1,AGENCY A
06fb06b59471,2,AGENCY A
06fb06b59471,4,AGENCY A
06ffaec30881,3,AGENCY A
06ffaec30881,4,AGENCY A
07022545493f,3,AGENCY D
07022545493f,4,AGENCY D
070308ced6b1,2,CHI PUB SCH
070308ced6b1,3,CHI PUB SCH
070308ced6b1,4,CHI PUB SCH
0704d4f7eb59,3,AGENCY D
0704d4f7eb59,4,AGENCY D
0709c04dad21,2,AGENCY B
0709c04dad21,3,AGENCY B
070d1784f573,1,AGENCY D
070d1784f573,2,AGENCY D
070d1784f573,4,AGENCY D
071aa45bd0c1,1,AGENCY E
071aa45bd0c1,3,AGENCY E
071aa45bd0c1,4,AGENCY E
071b2db4682b,2,CHI PUB SCH
071b2db4682b,3,CHI PUB SCH
071f12ee1295,1,AGENCY G
071f12ee1295,2,AGENCY G
071f12ee1295,4,AGENCY G
071f31db49b1,1,AGENCY A
071f31db49b1,4,AGENCY A
07202521ccf1,1,AGENCY C
07202521ccf1,3,AGENCY C
07202521ccf1,4,AGENCY C
07214aaf7959,1,AGENCY F
07214aaf7959,2,AGENCY F
072433d91e65,1,AGENCY C
072433d91e65,2,AGENCY C
072433d91e65,4,AGENCY C
0729b41e095c,1,CHI PUB SCH
0729b41e095c,3,CHI PUB SCH
0729b41e095c,4,CHI PUB SCH
073478b6eaea,2,AGENCY D
073478b6eaea,3,AGENCY D
073478b6eaea,4,AGENCY D
073d9afa7933,3,CHI PUB SCH
073d9afa7933,4,CHI PUB SCH
073e96e76fd7,2,AGENCY B
073e96e76fd7,3,AGENCY B
073e96e76fd7,4,AGENCY B
07479af043cf,2,AGENCY E
07479af043cf,3,AGENCY E
07479af043cf,4,AGENCY E
07498ac7b887,2,AGENCY C
07498ac7b887,3,AGENCY C
07498ac7b887,4,AGENCY C
074c12b57c12,2,CHI PUB SCH
074c12b57c12,3,CHI PUB SCH
074c12b57c12,4,CHI PUB SCH
074cfe65e12d,2,AGENCY F
0756b36d2df1,1,AGENCY F
0756b36d2df1,2,AGENCY F
0756b36d2df1,4,AGENCY F
0757907a2d71,1,AGENCY B
0757907a2d71,3,AGENCY B
07588e506f90,1,AGENCY E
07588e506f90,3,AGENCY E
0759bbcd792a,1,AGENCY C
0759bbcd792a,2,AGENCY C
0759bbcd792a,3,AGENCY C
075aed221ccf,1,AGENCY A
075aed221ccf,2,AGENCY A
075aed221ccf,3,AGENCY A
075aed221ccf,4,AGENCY A
075f536dee1d,1,AGENCY B
075f536dee1d,2,AGENCY B
075f536dee1d,4,AGENCY B
0764e9afea2f,1,AGENCY B
0764e9afea2f,2,AGENCY B
0764e9afea2f,3,AGENCY B
076e4b052d5f,1,AGENCY G
076e4b052d5f,2,AGENCY G
076e4b052d5f,4,AGENCY G
077542a83165,1,AGENCY E
077542a83165,2,AGENCY E
077d1ffcaf1f,3,AGENCY F
077d1ffcaf1f,4,AGENCY F
077f8bacec32,3,AGENCY A
077f8bacec32,4,AGENCY A
078097cb0e8d,2,AGENCY A
078097cb0e8d,3,AGENCY A
078097cb0e8d,4,AGENCY A
0780bb5ba663,2,AGENCY D
0780bb5ba663,3,AGENCY D
0780bb5ba663,4,AGENCY D
078ea2024e82,1,AGENCY G
078ea2024e82,4,AGENCY G
0793eb844a9b,1,AGENCY E
0793eb844a9b,3,AGENCY E
0793eb844a9b,4,AGENCY E
079656472d9c,2,AGENCY E
079705317405,1,AGENCY F
079705317405,2,AGENCY F
079705317405,4,AGENCY F
079dafa95857,3,AGENCY C
079dafa95857,4,AGENCY C
07aa81278a3d,4,AGENCY F
07ab9627e637,1,AGENCY D
07ab9627e637,2,AGENCY D
07ab9627e637,4,AGENCY D
07ac62915c5c,1,AGENCY D
07ac62915c5c,2,AGENCY D
07ac62915c5c,3,AGENCY D
07ac62915c5c,4,AGENCY D
07aebb27f344,2,AGENCY G
07b1585cff28,1,AGENCY F
07b1585cff28,2,AGENCY F
07b1585cff28,3,AGENCY F
07b1c645cc0b,1,CHI PUB SCH
07b1c645cc0b,3,CHI PUB SCH
07b1c645cc0b,4,CHI PUB SCH
07b340e5ba54,3,CHI PUB SCH
07b340e5ba54,4,CHI PUB SCH
07b43ab9f396,1,AGENCY A
07b43ab9f396,2,AGENCY A
07b43ab9f396,3,AGENCY A
07b43ab9f396,4,AGENCY A
07bced6b266a,2,AGENCY B
07bced6b266a,3,AGENCY B
07c27689e81d,1,AGENCY F
07c27689e81d,2,AGENCY F
07c27689e81d,3,AGENCY F
07c27689e81d,4,AGENCY F
07c2df481063,1,CHI PUB SCH
07c2df481063,2,CHI PUB SCH
07c2df481063,3,CHI PUB SCH
07c9d076b1f7,2,AGENCY A
07c9d076b1f7,3,AGENCY A
07c9d076b1f7,4,AGENCY A
07cbeb93c195,1,AGENCY G
07cbeb93c195,2,AGENCY G
07cbeb93c195,3,AGENCY G
07cbeb93c195,4,AGENCY G
07cc56adb7b7,2,AGENCY D
07cc56adb7b7,3,AGENCY D
07ced6471f47,2,AGENCY B
07ced6471f47,3,AGENCY B
07d6a81451b4,1,CHI PUB SCH
07d6a81451b4,2,CHI PUB SCH
07d6a81451b4,4,CHI PUB SCH
07da2eacfad1,2,AGENCY F
07dbef2c68b2,1,CHI PUB SCH
07dbef2c68b2,3,CHI PUB SCH
07dbef2c68b2,4,CHI PUB SCH
07dfaf47dc0c,3,CHI PUB SCH
07dfaf47dc0c,4,CHI PUB SCH
07e3f47fafb5,1,AGENCY E
07e3f47fafb5,2,AGENCY E
07e3f47fafb5,3,AGENCY E
07e3f47fafb5,4,AGENCY E
07f10542c8ae,2,CHI PUB SCH
07f10542c8ae,3,CHI PUB SCH
07f10542c8ae,4,CHI PUB SCH
07f3be26da95,2,AGENCY D
07f3be26da95,3,AGENCY D
07f3be26da95,4,AGENCY D
07f637d1d2e2,3,AGENCY A
07f637d1d2e2,4,AGENCY A
07f751743d6a,1,AGENCY G
07f751743d6a,3,AGENCY G
07f8ea099b36,1,AGENCY E
080413ad2fc6,2,AGENCY D
08052bb1424c,2,AGENCY A
08052bb1424c,3,AGENCY A
0808cd76c4b2,1,AGENCY E
0808cd76c4b2,4,AGENCY E
080ee08c5507,1,AGENCY C
080ee08c5507,2,AGENCY C
080ee08c5507,4,AGENCY C
08146c4bdffb,2,AGENCY B
08146c4bdffb,3,AGENCY B
0817316e503d,1,AGENCY B
0817316e503d,2,AGENCY B
0817316e503d,3,AGENCY B
0817316e503d,4,AGENCY B
081a2c267cf9,3,AGENCY D
081a2c267cf9,4,AGENCY D
081ed3b3de8b,1,AGENCY G
081ed3b3de8b,3,AGENCY G
081f6bff0880,1,AGENCY D
081f6bff0880,2,AGENCY D
081f6bff0880,3,AGENCY D
081f6bff0880,4,AGENCY D
082402b6fa0c,1,AGENCY F
082402b6fa0c,2,AGENCY F
082402b6fa0c,3,AGENCY F
082462ebc881,1,AGENCY C
082462ebc881,3,AGENCY C
082462ebc881,4,AGENCY C
082520e1e933,1,AGENCY D
082520e1e933,3,AGENCY D
0827042a8e5e,1,AGENCY E
0827042a8e5e,2,AGENCY E
0827042a8e5e,3,AGENCY E
082cb1854634,1,AGENCY G
082cb1854634,2,AGENCY G
082cdb10f3ce,1,AGENCY F
082cdb10f3ce,2,AGENCY F
082e10703657,3,AGENCY F
082e10703657,4,AGENCY F
08311de01fe1,3,AGENCY D
08319060cb14,1,CHI PUB SCH
08319060cb14,2,CHI PUB SCH
08319060cb14,3,CHI PUB SCH
08319060cb14,4,CHI PUB SCH
08341f76d1f3,1,AGENCY A
08341f76d1f3,4,AGENCY A
0834a1ed1622,1,AGENCY F
0834a1ed1622,2,AGENCY F
0834a1ed1622,4,AGENCY F
0838b0988e04,1,AGENCY F
0838b0988e04,2,AGENCY F
0838b0988e04,3,AGENCY F
0838b0988e04,4,AGENCY F
083beee29428,2,CHI PUB SCH
083beee29428,3,CHI PUB SCH
083beee29428,4,CHI PUB SCH
083c7997c6fe,3,AGENCY B
083c7997c6fe,4,AGENCY B
083e7580e928,1,AGENCY E
083e7580e928,2,AGENCY E
083e7580e928,3,AGENCY E
083e7580e928,4,AGENCY E
0842b86fc72b,1,AGENCY E
0842b86fc72b,2,AGENCY E
0842b86fc72b,4,AGENCY E
084669376676,2,AGENCY A
084669376676,3,AGENCY A
0847f42c5e9a,1,AGENCY B
0847f42c5e9a,2,AGENCY B
0848894b48ad,1,AGENCY A
0848894b48ad,2,AGENCY A
0848894b48ad,3,AGENCY A
0848894b48ad,4,AGENCY A
084aa08e1201,1,CHI PUB SCH
084aa08e1201,2,CHI PUB SCH
084aa08e1201,4,CHI PUB SCH
0860c99d48f8,2,AGENCY C
0860c99d48f8,3,AGENCY C
0860c99d48f8,4,AGENCY C
0866e287dbd9,3,AGENCY E
0866e287dbd9,4,AGENCY E
086ec35e7318,2,AGENCY A
086f8501e52e,1,CHI PUB SCH
086f8501e52e,2,CHI PUB SCH
086f8501e52e,3,CHI PUB SCH
086f8501e52e,4,CHI PUB SCH
08703820b266,2,AGENCY G
08703820b266,3,AGENCY G
08703820b266,4,AGENCY G
087969a36615,1,AGENCY D
087969a36615,3,AGENCY D
087969a36615,4,AGENCY D
087ca7a0971c,1,AGENCY C
087ca7a0971c,2,AGENCY C
087ca7a0971c,3,AGENCY C
087ded0599d2,2,CHI PUB SCH
087ded0599d2,3,CHI PUB SCH
087ded0599d2,4,CHI PUB SCH
087e1a8f71e1,1,AGENCY E
087e1a8f71e1,2,AGENCY E
087e1a8f71e1,4,AGENCY E
0891847c9f86,1,AGENCY A
0891847c9f86,3,AGENCY A
0891847c9f86,4,AGENCY A
0892b1dcfcb3,1,AGENCY D
0892b1dcfcb3,2,AGENCY D
0892b1dcfcb3,4,AGENCY D
089a6f6d4714,2,CHI PUB SCH
089a6f6d4714,3,CHI PUB SCH
08a2034fd0ad,1,AGENCY A
08a2034fd0ad,3,AGENCY A
08a2034fd0ad,4,AGENCY A
08ab4b88e6f5,2,CHI PUB SCH
08ab4b88e6f5,3,CHI PUB SCH
08ab4b88e6f5,4,CHI PUB SCH
08ad3f5a6cf7,2,AGENCY C
08ad3f5a6cf7,3,AGENCY C
08aeea3a3a96,3,AGENCY D
08aeea3a3a96,4,AGENCY D
08af7595766f,2,AGENCY C
08af7595766f,3,AGENCY C
08af7595766f,4,AGENCY C
08b262fffba3,1,AGENCY G
08b262fffba3,2,AGENCY G
08b262fffba3,3,AGENCY G
08b4b4dbca7d,1,AGENCY E
08b4b4dbca7d,2,AGENCY E
08c1614ab12b,2,AGENCY A
08c1614ab12b,3,AGENCY A
08c49a082b04,1,AGENCY D
08c49a082b04,2,AGENCY D
08c49a082b04,3,AGENCY D
08cc06e30094,3,CHI PUB SCH
08cc06e30094,4,CHI PUB SCH
08cee5f4dd1c,2,AGENCY C
08cee5f4dd1c,3,AGENCY C
08cee5f4dd1c,4,AGENCY C
08dd9cefd8d3,1,AGENCY A
08dd9cefd8d3,2,AGENCY A
08dd9cefd8d3,3,AGENCY A
08dd9cefd8d3,4,AGENCY A
08e08b2afa9b,1,CHI PUB SCH
08e08b2afa9b,2,CHI PUB SCH
08f00ce3d36e,1,AGENCY B
08f00ce3d36e,2,AGENCY B
08f00ce3d36e,3,AGENCY B
08f00ce3d36e,4,AGENCY B
08f284c795cd,1,AGENCY F
08f284c795cd,2,AGENCY F
08f5486bc659,1,CHI PUB SCH
08f5486bc659,2,CHI PUB SCH
08f5486bc659,3,CHI PUB SCH
08f5486bc659,4,CHI PUB SCH
08f7a3e21599,1,AGENCY B
08f7a3e21599,2,AGENCY B
08feaa7c4e7f,1,CHI PUB SCH
08feaa7c4e7f,4,CHI PUB SCH
09058a48884e,1,AGENCY B
09058a48884e,3,AGENCY B
09058a48884e,4,AGENCY B
090f043d6432,1,CHI PUB SCH
090f043d6432,3,CHI PUB SCH
090f043d6432,4,CHI PUB SCH
0910b3987f3a,3,AGENCY G
0910b3987f3a,4,AGENCY G
0914f46f142a,1,CHI PUB SCH
0914f46f142a,2,CHI PUB SCH
091f8e0a5ff2,1,AGENCY E
091f8e0a5ff2,3,AGENCY E
091f8e0a5ff2,4,AGENCY E
091ff71782d7,2,CHI PUB SCH
091ff71782d7,3,CHI PUB SCH
092041a83f26,2,AGENCY E
092041a83f26,3,AGENCY E
092041a83f26,4,AGENCY E
0923d31c6b05,3,AGENCY B
0923d31c6b05,4,AGENCY B
0924674eab8b,1,CHI PUB SCH
0924674eab8b,3,CHI PUB SCH
0924674eab8b,4,CHI PUB SCH
09295894bb2a,1,AGENCY F
09295894bb2a,3,AGENCY F
0929a9d7769c,2,AGENCY E
0929a9d7769c,3,AGENCY E
093b6cf241f6,1,CHI PUB SCH
093b6cf241f6,2,CHI PUB SCH
093b6cf241f6,4,CHI PUB SCH
093fc1f1423e,2,AGENCY C
09404d9a5622,2,CHI PUB SCH
09404d9a5622,3,CHI PUB SCH
0942b4807180,1,AGENCY B
0942b4807180,2,AGENCY B
09453d971bfe,1,AGENCY A
09453d971bfe,2,AGENCY A
09453d971bfe,4,AGENCY A
094590265500,2,AGENCY E
094590265500,3,AGENCY E
0946aa5ff1fb,3,AGENCY B
0946aa5ff1fb,4,AGENCY B
0956c6e2a80f,1,AGENCY G
0956c6e2a80f,2,AGENCY G
0956c6e2a80f,4,AGENCY G
0956c9e7f4d9,1,AGENCY F
0956c9e7f4d9,2,AGENCY F
0956c9e7f4d9,4,AGENCY F
095b618ca8d5,2,AGENCY G
095b618ca8d5,3,AGENCY G
095b7afa439d,4,AGENCY A
0961606dc6c3,1,AGENCY E
0961606dc6c3,2,AGENCY E
0961606dc6c3,3,AGENCY E
096536c542fc,1,AGENCY C
096536c542fc,2,AGENCY C
096873649232,1,CHI PUB SCH
096873649232,2,CHI PUB SCH
096873649232,3,CHI PUB SCH
096873649232,4,CHI PUB SCH
0970005ba66f,2,AGENCY C
0970005ba66f,4,AGENCY C
0970f099865c,1,AGENCY F
0970f099865c,2,AGENCY F
0979e7de299c,3,CHI PUB SCH
0979e7de299c,4,CHI PUB SCH
097d7901e09c,1,AGENCY D
097d7901e09c,2,AGENCY D
097d7901e09c,3,AGENCY D
097d7901e09c,4,AGENCY D
098dbffd4c08,1,AGENCY B
098dbffd4c08,2,AGENCY B
098dbffd4c08,4,AGENCY B
0994a5c748ff,1,AGENCY G
0994a5c748ff,4,AGENCY G
099aff4fe7fe,1,AGENCY C
099e02e4d26e,1,CHI PUB SCH
099e02e4d26e,2,CHI PUB SCH
099e02e4d26e,3,CHI PUB SCH
09a245ff07cf,2,CHI PUB SCH
09a245ff07cf,3,CHI PUB SCH
09a6cfa8a6b9,1,AGENCY B
09a6cfa8a6b9,2,AGENCY B
09a6cfa8a6b9,3,AGENCY B
09a6cfa8a6b9,4,AGENCY B
09a74483ed60,1,AGENCY E
09a74483ed60,2,AGENCY E
09a74483ed60,4,AGENCY E
09abc838a452,1,AGENCY F
09abc838a452,3,AGENCY F
09bbcd11e1f3,1,AGENCY F
09bbcd11e1f3,3,AGENCY F
09bf93313293,1,AGENCY B
09bf93313293,2,AGENCY B
09bf93313293,4,AGENCY B
09c9ec0c566b,4,AGENCY D
09cc1216a200,1,AGENCY F
09cc1216a200,3,AGENCY F
09d1d1c99394,2,AGENCY G
09d1d1c99394,3,AGENCY G
09d255942146,2,AGENCY F
09d255942146,3,AGENCY F
09d255942146,4,AGENCY F
09da236621d2,3,AGENCY G
09de30a4293f,2,AGENCY G
09de30a4293f,3,AGENCY G
09e4f86352d2,1,AGENCY D
09e4f86352d2,2,AGENCY D
09e4f86352d2,4,AGENCY D
09ea89f63260,1,CHI PUB SCH
09ea89f63260,3,CHI PUB SCH
09ea89f63260,4,CHI PUB SCH
09edb86c3418,1,AGENCY G
09edb86c3418,4,AGENCY G
09f3b7a6aaad,1,AGENCY D
09f3b7a6aaad,2,AGENCY D
09f3fac5bfcc,1,AGENCY F
09f466669caf,2,AGENCY G
09f466669caf,3,AGENCY G
09f466669caf,4,AGENCY G
09f642120fcd,3,AGENCY G
09f642120fcd,4,AGENCY G
09fb415e8c32,2,CHI PUB SCH
09fb415e8c32,3,CHI PUB SCH
09fb415e8c32,4,CHI PUB SCH
0a0ed047c280,1,AGENCY C
0a0ed047c280,2,AGENCY C
0a0ed047c280,4,AGENCY C
0a19c6b0ae54,3,AGENCY D
0a2025e20d29,2,AGENCY A
0a2025e20d29,4,AGENCY A
0a210c190a86,2,AGENCY A
0a210c190a86,3,AGENCY A
0a2185e12d72,3,AGENCY B
0a2185e12d72,4,AGENCY B
0a2f83cf776b,1,AGENCY D
0a2f83cf776b,2,AGENCY D
0a2f83cf776b,3,AGENCY D
0a2f83cf776b,4,AGENCY D
0a3b96fc6832,1,AGENCY B
0a3b96fc6832,2,AGENCY B
0a3b96fc6832,3,AGENCY B
0a421aef1c43,3,AGENCY A
0a421aef1c43,4,AGENCY A
0a422aaa9c21,1,AGENCY B
0a422aaa9c21,2,AGENCY B
0a422aaa9c21,4,AGENCY B
0a4bab7084b8,1,AGENCY D
0a4bab7084b8,3,AGENCY D
0a4bab7084b8,4,AGENCY D
0a4bce38cecf,2,AGENCY A
0a4bce38cecf,3,AGENCY A
0a521c7ec1d9,3,AGENCY F
0a521c7ec1d9,4,AGENCY F
0a5327dce14d,2,AGENCY B
0a5327dce14d,3,AGENCY B
0a5327dce14d,4,AGENCY B
0a5b35d8f3c3,2,AGENCY F
0a5b35d8f3c3,3,AGENCY F
0a5b35d8f3c3,4,AGENCY F
0a6f6cb74254,1,AGENCY D
0a6f6cb74254,2,AGENCY D
0a6f6cb74254,3,AGENCY D
0a7211af8798,1,AGENCY C
0a7211af8798,2,AGENCY C
0a7211af8798,3,AGENCY C
0a740988b124,1,AGENCY C
0a740988b124,4,AGENCY C
0a74ea97cf8f,1,AGENCY G
0a74ea97cf8f,2,AGENCY G
0a74ea97cf8f,3,AGENCY G
0a74ea97cf8f,4,AGENCY G
0a7920177541,1,AGENCY C
0a7920177541,2,AGENCY C
0a7920177541,3,AGENCY C
0a7920177541,4,AGENCY C
0a8e0c90fb54,1,AGENCY G
0a8e0c90fb54,2,AGENCY G
0a8e0c90fb54,3,AGENCY G
0a8e0c90fb54,4,AGENCY G
0a9f9860d1e2,2,AGENCY B
0a9f9860d1e2,3,AGENCY B
0a9f9860d1e2,4,AGENCY B
0aa4b54c0241,2,AGENCY E
0aa4b54c0241,3,AGENCY E
0aa4b54c0241,4,AGENCY E
0aa763a5da7e,2,AGENCY A
0aa763a5da7e,3,AGENCY A
0aa796099a9c,1,AGENCY G
0aa796099a9c,2,AGENCY G
0aa796099a9c,4,AGENCY G
0aa799cc0a5d,3,AGENCY C
0aa952dab34c,1,CHI PUB SCH
0aa952dab34c,2,CHI PUB SCH
0aa952dab34c,3,CHI PUB SCH
0aaa1d41ece1,3,AGENCY B
0aaa1d41ece1,4,AGENCY B
0abca32a93f2,1,CHI PUB SCH
0abca32a93f2,3,CHI PUB SCH
0abca32a93f2,4,CHI PUB SCH
0abd88948028,1,AGENCY A
0abd88948028,2,AGENCY A
0abd88948028,3,AGENCY A
0ac047bc4554,3,AGENCY C
0ac047bc4554,4,AGENCY C
0acd738fb4f7,1,CHI PUB SCH
0acd738fb4f7,2,CHI PUB SCH
0acd738fb4f7,4,CHI PUB SCH
0acdddaf7371,1,AGENCY A
0acdddaf7371,3,AGENCY A
0acdddaf7371,4,AGENCY A
0ace098e9519,1,AGENCY G
0ace098e9519,2,AGENCY G
0ace8b24a46d,1,AGENCY A
0ace8b24a46d,2,AGENCY A
0ace8b24a46d,3,AGENCY A
0ace8b24a46d,4,AGENCY A
0ad63ec47086,4,AGENCY G
0ad95c6cddbe,1,AGENCY C
0ad95c6cddbe,3,AGENCY C
0ad95c6cddbe,4,AGENCY C
0ade8c5a6bc2,2,AGENCY B
0ade8c5a6bc2,3,AGENCY B
0ade8c5a6bc2,4,AGENCY B
0aea38a345c7,1,AGENCY F
0aea38a345c7,2,AGENCY F
0aeac1997fc1,2,CHI PUB SCH
0aeac1997fc1,3,CHI PUB SCH
0aeac1997fc1,4,CHI PUB SCH
0af0b40de9b5,1,CHI PUB SCH
0af0b40de9b5,2,CHI PUB SCH
0af0b40de9b5,3,CHI PUB SCH
0af0b40de9b5,4,CHI PUB SCH
0af2cfd51ab9,3,AGENCY D
0afb54e8d966,1,AGENCY A
0afb54e8d966,2,AGENCY A
0afb54e8d966,4,AGENCY A
0afc1569631b,3,AGENCY E
0afc9f60ea65,2,AGENCY C
0afc9f60ea65,3,AGENCY C
0afc9f60ea65,4,AGENCY C
0b0f6bd14066,2,AGENCY C
0b0f6bd14066,3,AGENCY C
0b0f6bd14066,4,AGENCY C
0b1d87b9e39f,1,AGENCY A
0b1d87b9e39f,3,AGENCY A
0b1d87b9e39f,4,AGENCY A
0b3306772d16,1,CHI PUB SCH
0b3306772d16,3,CHI PUB SCH
0b3306772d16,4,CHI PUB SCH
0b38eeb0af4a,1,AGENCY C
0b38eeb0af4a,2,AGENCY C
0b38eeb0af4a,3,AGENCY C
0b3924b5d3d4,1,AGENCY D
0b3924b5d3d4,2,AGENCY D
0b3924b5d3d4,3,AGENCY D
0b3924b5d3d4,4,AGENCY D
0b3b2bdfbd6b,1,AGENCY F
0b3b2bdfbd6b,4,AGENCY F
