student_id,course_id,grade_letter
04b1f705a5b8,ART_1,A
04b1f705a5b8,ENG_1,A
04b1f705a5b8,ENG_2,C
04b1f705a5b8,ART_2,A
04cbecc327ff,SCI_1,B
04cbecc327ff,ART_1,B
04cbecc327ff,ART_2,B
04cbecc327ff,MTH_1,D
04cbecc327ff,LANG_1,A
04cbecc327ff,ENG_1,F
04cbecc327ff,ART_3,C
04d2c7f4c775,ART_1,B
04d2c7f4c775,SCI_1,C
04d2c7f4c775,SCI_2,C
04d2c7f4c775,MTH_1,D
04d2c7f4c775,LANG_1,D
04d2c7f4c775,LANG_2,A
04d2c7f4c775,ENG_1,B
04ddff0f400f,SOC_1,C
04ddff0f400f,SOC_2,F
04ddff0f400f,SOC_3,C
04ddff0f400f,SCI_1,C
04ddff0f400f,SOC_4,B
04ddff0f400f,ART_1,A
04e19f96b329,SOC_1,D
04e19f96b329,LANG_1,A
04e19f96b329,SCI_1,F
04e19f96b329,SOC_2,C
04e19f96b329,ART_1,C
04e19f96b329,MTH_1,D
04e19f96b329,SOC_3,B
04e6854a47c6,LANG_1,F
04e6854a47c6,SCI_1,A
04e6854a47c6,ENG_1,D
04e6854a47c6,SOC_1,B
04e6854a47c6,ENG_2,B
04f6df11996e,ART_1,F
04f6df11996e,SCI_1,A
04f6df11996e,MTH_1,D
04f6df11996e,SCI_2,C
04f6df11996e,LANG_1,C
04f6df11996e,SCI_3,C
04f6df11996e,ENG_1,C
0503cc87785f,MTH_1,C
0503cc87785f,LANG_1,D
0503cc87785f,ENG_1,C
0503cc87785f,ART_1,B
0503cc87785f,ART_2,F
0503cc87785f,SCI_1,A
0505bc9cb16b,ART_1,F
0505bc9cb16b,SOC_1,F
0505bc9cb16b,LANG_1,B
0505bc9cb16b,ART_2,C
0505bc9cb16b,SCI_1,C
0505bc9cb16b,SCI_2,A
05133579abaf,LANG_1,C
05133579abaf,LANG_2,F
05133579abaf,SOC_1,B
05133579abaf,LANG_3,D
05133579abaf,ART_1,B
05133579abaf,MTH_1,A
05133579abaf,ART_2,F
05280e8c47f1,MTH_1,B
05280e8c47f1,ART_1,C
05280e8c47f1,ENG_1,B
05280e8c47f1,ENG_2,F
05280e8c47f1,LANG_1,A
053988426d25,ENG_1,F
053988426d25,SOC_1,D
053988426d25,SOC_2,C
053988426d25,ENG_2,A
053988426d25,MTH_1,C
053c485c3b55,MTH_1,B
053c485c3b55,ART_1,B
053c485c3b55,LANG_1,A
053c485c3b55,SOC_1,B
053c485c3b55,ART_2,D
053c485c3b55,MTH_2,B
054700a44d75,LANG_1,B
054700a44d75,ENG_1,F
054700a44d75,ART_1,F
054700a44d75,SCI_1,F
054700a44d75,MTH_1,B
054700a44d75,LANG_2,A
054700a44d75,MTH_2,B
0548bb282d56,MTH_1,B
0548bb282d56,MTH_2,C
0548bb282d56,LANG_1,B
0548bb282d56,SCI_1,C
0548bb282d56,LANG_2,A
0548bb282d56,LANG_3,A
0548bb282d56,ART_1,D
0557588820e4,SOC_1,C
0557588820e4,LANG_1,C
0557588820e4,MTH_1,A
0557588820e4,SCI_1,B
0557588820e4,SOC_2,A
0557588820e4,ART_1,B
0557588820e4,LANG_2,B
055d34000225,LANG_1,D
055d34000225,MTH_1,C
055d34000225,ENG_1,F
055d34000225,ART_1,D
055d34000225,LANG_2,D
0563c1370de8,ENG_1,B
0563c1370de8,SCI_1,C
0563c1370de8,ART_1,B
0563c1370de8,SCI_2,F
0563c1370de8,LANG_1,A
0563c1370de8,SCI_3,B
0579ab10a4a6,SOC_1,F
0579ab10a4a6,ENG_1,C
0579ab10a4a6,SOC_2,A
0579ab10a4a6,SOC_3,B
057ba9341acd,ENG_1,C
057ba9341acd,SCI_1,A
057ba9341acd,SOC_1,A
057ba9341acd,LANG_1,A
057ba9341acd,SCI_2,B
057ba9341acd,ART_1,A
058955146c75,SOC_1,C
058955146c75,MTH_1,B
058955146c75,LANG_1,C
058955146c75,MTH_2,A
058955146c75,SCI_1,F
058955146c75,SOC_2,B
058955146c75,SOC_3,F
0599a39bee07,SOC_1,C
0599a39bee07,SOC_2,D
0599a39bee07,ART_1,F
0599a39bee07,SOC_3,B
0599a39bee07,LANG_1,C
0599a39bee07,LANG_2,B
0599ce010bd6,ENG_1,B
0599ce010bd6,LANG_1,A
0599ce010bd6,SOC_1,B
0599ce010bd6,LANG_2,C
0599ce010bd6,MTH_1,B
0599ce010bd6,MTH_2,F
0599ce010bd6,SOC_2,A
05b15b5c096c,LANG_1,A
05b15b5c096c,ART_1,C
05b15b5c096c,ENG_1,B
05b15b5c096c,ART_2,A
05b15b5c096c,MTH_1,A
05b15b5c096c,ART_3,B
05c3e2471c7b,SCI_1,B
05c3e2471c7b,SCI_2,A
05c3e2471c7b,LANG_1,A
05c3e2471c7b,ART_1,B
05c3e2471c7b,SCI_3,B
05c3e2471c7b,LANG_2,A
05c90e29e9e5,ENG_1,B
05c90e29e9e5,ART_1,B
05c90e29e9e5,SCI_1,A
05c90e29e9e5,ART_2,B
05c90e29e9e5,LANG_1,F
05c90e29e9e5,MTH_1,F
05e0a941630c,SOC_1,A
05e0a941630c,ART_1,B
05e0a941630c,ART_2,A
05e0a941630c,SCI_1,A
05e0a941630c,MTH_1,B
05e0a941630c,MTH_2,C
05e61880c52b,SCI_1,B
05e61880c52b,ENG_1,B
05e61880c52b,ENG_2,B
05e61880c52b,LANG_1,A
05e61880c52b,SOC_1,B
05f378b19a6c,ART_1,B
05f378b19a6c,LANG_1,F
05f378b19a6c,LANG_2,B
05f378b19a6c,SCI_1,B
05f378b19a6c,SCI_2,C
05f378b19a6c,SCI_3,A
0604a7513ac1,ENG_1,A
0604a7513ac1,LANG_1,B
0604a7513ac1,ENG_2,B
0604a7513ac1,MTH_1,C
0604a7513ac1,SOC_1,B
0604a7513ac1,LANG_2,B
0604a7513ac1,SCI_1,A
060b392a1667,SOC_1,A
060b392a1667,SCI_1,B
060b392a1667,ART_1,B
060b392a1667,ENG_1,A
060b392a1667,ART_2,A
0616f28083c9,ART_1,A
0616f28083c9,SOC_1,F
0616f28083c9,SOC_2,A
0616f28083c9,SOC_3,C
0616f28083c9,ENG_1,C
0622b3f43df2,SOC_1,B
0622b3f43df2,SCI_1,A
0622b3f43df2,SOC_2,B
0622b3f43df2,ENG_1,B
0622b3f43df2,ART_1,C
0622b3f43df2,SOC_3,A
062fa242b81d,SCI_1,F
062fa242b81d,SCI_2,A
062fa242b81d,SOC_1,B
062fa242b81d,MTH_1,B
062fa242b81d,MTH_2,C
062fa242b81d,LANG_1,B
062fa242b81d,ART_1,B
065163c5afa4,LANG_1,B
065163c5afa4,SOC_1,A
065163c5afa4,MTH_1,A
065163c5afa4,SOC_2,B
065163c5afa4,ART_1,B
065163c5afa4,LANG_2,B
065163c5afa4,LANG_3,F
0653a00decd8,ENG_1,B
0653a00decd8,MTH_1,A
0653a00decd8,SCI_1,C
0653a00decd8,SOC_1,B
0653a00decd8,LANG_1,C
0653a00decd8,ENG_2,B
0656b1479b13,MTH_1,C
0656b1479b13,SOC_1,B
0656b1479b13,MTH_2,B
0656b1479b13,SOC_2,B
0656b1479b13,SCI_1,B
0656b1479b13,ENG_1,A
065a09f506c6,ENG_1,A
065a09f506c6,ENG_2,F
065a09f506c6,ART_1,F
065a09f506c6,SCI_1,B
065a09f506c6,LANG_1,B
065a09f506c6,ART_2,B
065c008c38c7,MTH_1,C
065c008c38c7,ENG_1,C
065c008c38c7,LANG_1,F
065c008c38c7,LANG_2,B
065c008c38c7,SOC_1,B
065c008c38c7,MTH_2,B
065f8b2e174b,ART_1,B
065f8b2e174b,MTH_1,B
065f8b2e174b,ENG_1,B
065f8b2e174b,SCI_1,C
065f8b2e174b,ENG_2,C
065f8b2e174b,MTH_2,D
065f8b2e174b,SOC_1,A
0660ca238bd5,SOC_1,B
0660ca238bd5,SCI_1,A
0660ca238bd5,SCI_2,B
0660ca238bd5,LANG_1,B
0660ca238bd5,SOC_2,B
0660ca238bd5,ENG_1,B
066dbafc2db3,ENG_1,A
066dbafc2db3,ENG_2,B
066dbafc2db3,SOC_1,A
066dbafc2db3,LANG_1,B
066dbafc2db3,MTH_1,B
066dbafc2db3,SCI_1,B
067cae3566e7,MTH_1,B
067cae3566e7,SCI_1,B
067cae3566e7,SOC_1,D
067cae3566e7,LANG_1,A
067cae3566e7,LANG_2,A
067cae3566e7,LANG_3,A
067e5be40fe1,ART_1,D
067e5be40fe1,ENG_1,D
067e5be40fe1,ENG_2,A
067e5be40fe1,ENG_3,D
067e5be40fe1,ENG_4,C
068545328495,SCI_1,C
068545328495,LANG_1,C
068545328495,ENG_1,B
068545328495,ART_1,D
068545328495,ENG_2,D
068545328495,SCI_2,A
068545328495,SOC_1,B
068a40969053,ART_1,C
068a40969053,MTH_1,B
068a40969053,MTH_2,C
068a40969053,LANG_1,C
068b2fa36fba,LANG_1,B
068b2fa36fba,ENG_1,C
068b2fa36fba,LANG_2,A
068b2fa36fba,MTH_1,A
068b2fa36fba,SCI_1,A
068b2fa36fba,LANG_3,B
06911eb83fb0,ENG_1,B
06911eb83fb0,SCI_1,A
06911eb83fb0,ART_1,A
06911eb83fb0,SOC_1,A
06911eb83fb0,ART_2,B
06911eb83fb0,SCI_2,C
06911eb83fb0,SOC_2,A
069e7834a1d7,SCI_1,C
069e7834a1d7,SOC_1,C
069e7834a1d7,SOC_2,B
069e7834a1d7,LANG_1,C
069e7834a1d7,ENG_1,A
069e7834a1d7,SOC_3,A
069e7834a1d7,MTH_1,B
06a0700d020b,MTH_1,B
06a0700d020b,ART_1,B
06a0700d020b,SCI_1,A
06a0700d020b,SCI_2,B
06a0700d020b,MTH_2,D
06a0700d020b,MTH_3,A
06a4b733c9f3,MTH_1,F
06a4b733c9f3,SOC_1,A
06a4b733c9f3,ART_1,B
06a4b733c9f3,SCI_1,C
06a4b733c9f3,SCI_2,A
06a4b733c9f3,ART_2,A
06a58d9f1848,ENG_1,B
06a58d9f1848,ART_1,A
06a58d9f1848,MTH_1,B
06a58d9f1848,SOC_1,A
06a58d9f1848,SOC_2,B
06a6c3676d76,SCI_1,B
06a6c3676d76,MTH_1,B
06a6c3676d76,SCI_2,C
06a6c3676d76,MTH_2,C
06a6c3676d76,ART_1,B
06a6c3676d76,SCI_3,F
06a7799333cb,SCI_1,C
06a7799333cb,LANG_1,A
06a7799333cb,SOC_1,C
06a7799333cb,ENG_1,B
06a7799333cb,ART_1,B
06a7799333cb,ENG_2,A
06a7799333cb,ENG_3,A
06ad4f1ccd5b,ART_1,A
06ad4f1ccd5b,MTH_1,C
06ad4f1ccd5b,SOC_1,B
06ad4f1ccd5b,ART_2,B
06ad4f1ccd5b,ENG_1,B
06ad4f1ccd5b,ART_3,B
06ad4f1ccd5b,SCI_1,C
06ad9ca43490,ENG_1,A
06ad9ca43490,SOC_1,A
06ad9ca43490,SOC_2,B
06ad9ca43490,LANG_1,A
06ad9ca43490,ENG_2,D
06ad9ca43490,ENG_3,C
06b8deadcd0a,SCI_1,D
06b8deadcd0a,ART_1,D
06b8deadcd0a,SCI_2,D
06b8deadcd0a,ART_2,A
06b8deadcd0a,ART_3,B
06b8deadcd0a,ENG_1,A
06b914c56913,SOC_1,B
06b914c56913,ENG_1,F
06b914c56913,LANG_1,B
06b914c56913,ENG_2,B
06b914c56913,SOC_2,B
06b914c56913,LANG_2,F
06b93b89971d,SCI_1,D
06b93b89971d,SCI_2,C
06b93b89971d,SCI_3,A
06b93b89971d,SOC_1,A
06b93b89971d,SCI_4,A
06b93b89971d,ENG_1,C
06b93b89971d,SCI_5,C
06cf37d4aecb,ENG_1,C
06cf37d4aecb,SCI_1,F
06cf37d4aecb,LANG_1,A
06cf37d4aecb,MTH_1,A
06cf37d4aecb,ART_1,B
06cf37d4aecb,MTH_2,B
06cf37d4aecb,ENG_2,B
06d210ce4137,ENG_1,B
06d210ce4137,SOC_1,B
06d210ce4137,ENG_2,F
06d210ce4137,SOC_2,B
06d210ce4137,ART_1,B
06d210ce4137,SOC_3,B
06d210ce4137,ENG_3,C
06f5d7f6ff40,ENG_1,D
06f5d7f6ff40,MTH_1,C
06f5d7f6ff40,MTH_2,A
06f5d7f6ff40,SOC_1,C
06f5d7f6ff40,LANG_1,B
06f5d7f6ff40,MTH_3,B
06f5d7f6ff40,SOC_2,B
06fb06b59471,ENG_1,B
06fb06b59471,LANG_1,C
06fb06b59471,MTH_1,A
06fb06b59471,ART_1,A
06fb06b59471,SOC_1,A
07022545493f,LANG_1,C
07022545493f,ENG_1,B
07022545493f,ENG_2,A
07022545493f,MTH_1,F
07022545493f,SCI_1,F
070308ced6b1,ENG_1,C
070308ced6b1,SOC_1,A
070308ced6b1,SOC_2,B
070308ced6b1,LANG_1,B
070308ced6b1,SCI_1,A
0704d4f7eb59,SOC_1,B
0704d4f7eb59,MTH_1,A
0704d4f7eb59,MTH_2,B
0704d4f7eb59,SCI_1,A
0704d4f7eb59,SCI_2,B
0704d4f7eb59,LANG_1,A
0709c04dad21,MTH_1,D
0709c04dad21,LANG_1,F
0709c04dad21,ENG_1,B
0709c04dad21,SCI_1,B
0709c04dad21,SCI_2,F
0709c04dad21,ART_1,C
071aa45bd0c1,LANG_1,A
071aa45bd0c1,LANG_2,B
071aa45bd0c1,SCI_1,D
071aa45bd0c1,ART_1,B
071aa45bd0c1,MTH_1,B
071b2db4682b,SOC_1,A
071b2db4682b,LANG_1,B
071b2db4682b,MTH_1,A
071b2db4682b,SOC_2,B
071b2db4682b,SCI_1,A
071b2db4682b,SOC_3,A
071f12ee1295,SOC_1,A
071f12ee1295,ENG_1,C
071f12ee1295,SOC_2,C
071f12ee1295,LANG_1,C
071f12ee1295,MTH_1,A
072433d91e65,MTH_1,A
072433d91e65,SCI_1,C
072433d91e65,SCI_2,C
072433d91e65,ENG_1,F
072433d91e65,SOC_1,B
072433d91e65,SCI_3,D
072433d91e65,SOC_2,B
0729b41e095c,SOC_1,A
0729b41e095c,SCI_1,C
0729b41e095c,ENG_1,B
0729b41e095c,ENG_2,A
0729b41e095c,LANG_1,A
0729b41e095c,SOC_2,B
073d9afa7933,ENG_1,A
073d9afa7933,ART_1,A
073d9afa7933,MTH_1,A
073d9afa7933,SOC_1,A
073d9afa7933,SCI_1,B
073d9afa7933,LANG_1,C
073e96e76fd7,ART_1,C
073e96e76fd7,SCI_1,D
073e96e76fd7,ART_2,C
073e96e76fd7,MTH_1,B
073e96e76fd7,SOC_1,C
073e96e76fd7,LANG_1,B
07498ac7b887,ART_1,B
07498ac7b887,LANG_1,B
07498ac7b887,SOC_1,C
07498ac7b887,LANG_2,D
07498ac7b887,ART_2,D
07498ac7b887,SOC_2,A
074c12b57c12,ART_1,B
074c12b57c12,ENG_1,B
074c12b57c12,ENG_2,B
074c12b57c12,ENG_3,A
074c12b57c12,SOC_1,A
074c12b57c12,ENG_4,B
0756b36d2df1,MTH_1,C
0756b36d2df1,SOC_1,C
0756b36d2df1,ART_1,B
0756b36d2df1,MTH_2,F
0756b36d2df1,LANG_1,F
0756b36d2df1,MTH_3,C
0756b36d2df1,SOC_2,D
075f536dee1d,ENG_1,C
075f536dee1d,SCI_1,A
075f536dee1d,LANG_1,C
075f536dee1d,ENG_2,B
075f536dee1d,SOC_1,C
0764e9afea2f,SOC_1,B
0764e9afea2f,MTH_1,C
0764e9afea2f,SCI_1,B
0764e9afea2f,SOC_2,A
0764e9afea2f,SOC_3,B
0764e9afea2f,LANG_1,D
0764e9afea2f,ART_1,D
076e4b052d5f,ART_1,C
076e4b052d5f,LANG_1,D
076e4b052d5f,SCI_1,C
076e4b052d5f,ART_2,D
076e4b052d5f,SCI_2,C
076e4b052d5f,SOC_1,D
077542a83165,ART_1,B
077542a83165,SCI_1,A
077542a83165,MTH_1,B
077542a83165,SOC_1,A
077542a83165,MTH_2,A
077542a83165,LANG_1,D
077d1ffcaf1f,ENG_1,C
077d1ffcaf1f,SOC_1,C
077d1ffcaf1f,ENG_2,D
077d1ffcaf1f,SOC_2,C
079705317405,SOC_1,A
079705317405,ART_1,A
079705317405,SOC_2,A
079705317405,ENG_1,A
079705317405,ART_2,A
079dafa95857,MTH_1,F
079dafa95857,ART_1,C
079dafa95857,LANG_1,A
079dafa95857,ART_2,C
079dafa95857,MTH_2,C
079dafa95857,SOC_1,C
07a2eaec70de,ENG_1,A
07a2eaec70de,ENG_2,F
07a2eaec70de,MTH_1,A
07a2eaec70de,ENG_3,B
07a2eaec70de,MTH_2,B
07ab9627e637,SOC_1,A
07ab9627e637,ART_1,C
07ab9627e637,ART_2,B
07ab9627e637,MTH_1,F
07ab9627e637,SOC_2,B
07ab9627e637,ENG_1,B
07ac62915c5c,LANG_1,A
07ac62915c5c,ART_1,D
07ac62915c5c,MTH_1,B
07ac62915c5c,ART_2,F
07ac62915c5c,MTH_2,B
07ac62915c5c,LANG_2,B
07ac62915c5c,ENG_1,A
07b1585cff28,ART_1,B
07b1585cff28,SOC_1,B
07b1585cff28,SCI_1,B
07b1585cff28,ENG_1,F
07b1585cff28,ART_2,F
07b1585cff28,SCI_2,A
07b1585cff28,MTH_1,B
07b1c645cc0b,LANG_1,A
07b1c645cc0b,ART_1,C
07b1c645cc0b,MTH_1,A
07b1c645cc0b,ART_2,A
07b1c645cc0b,MTH_2,B
07b340e5ba54,SOC_1,A
07b340e5ba54,ENG_1,B
07b340e5ba54,LANG_1,B
07b340e5ba54,ART_1,B
07b340e5ba54,SCI_1,B
07b43ab9f396,ENG_1,A
07b43ab9f396,SOC_1,A
07b43ab9f396,ENG_2,B
07b43ab9f396,SCI_1,C
07b43ab9f396,SCI_2,A
07b43ab9f396,MTH_1,A
07b43ab9f396,ART_1,D
07bced6b266a,ART_1,B
07bced6b266a,ART_2,C
07bced6b266a,ART_3,C
07bced6b266a,SOC_1,C
07bced6b266a,LANG_1,B
07bced6b266a,SCI_1,A
07bced6b266a,LANG_2,A
07c9d076b1f7,SOC_1,F
07c9d076b1f7,SCI_1,F
07c9d076b1f7,MTH_1,D
07c9d076b1f7,ENG_1,C
07cbeb93c195,SOC_1,B
07cbeb93c195,SCI_1,D
07cbeb93c195,ENG_1,D
07cbeb93c195,LANG_1,A
07cbeb93c195,SOC_2,C
07cc56adb7b7,LANG_1,F
07cc56adb7b7,MTH_1,A
07cc56adb7b7,SOC_1,D
07cc56adb7b7,ART_1,B
07cc56adb7b7,SCI_1,B
07cc56adb7b7,MTH_2,A
07ced6471f47,SOC_1,A
07ced6471f47,MTH_1,D
07ced6471f47,ENG_1,A
07ced6471f47,SCI_1,A
07ced6471f47,ENG_2,C
07ced6471f47,ENG_3,F
07d6a81451b4,SOC_1,B
07d6a81451b4,ENG_1,B
07d6a81451b4,ART_1,C
07d6a81451b4,SCI_1,A
07d6a81451b4,SCI_2,A
07d6a81451b4,MTH_1,A
07d6a81451b4,SOC_2,A
07dbef2c68b2,ART_1,B
07dbef2c68b2,LANG_1,B
07dbef2c68b2,ENG_1,A
07dbef2c68b2,ENG_2,B
07dbef2c68b2,ART_2,B
07dbef2c68b2,MTH_1,A
07dfaf47dc0c,SCI_1,A
07dfaf47dc0c,SCI_2,B
07dfaf47dc0c,ART_1,A
07dfaf47dc0c,LANG_1,A
07dfaf47dc0c,SOC_1,B
07dfaf47dc0c,LANG_2,C
07f10542c8ae,SOC_1,B
07f10542c8ae,SOC_2,C
07f10542c8ae,ART_1,A
07f10542c8ae,ENG_1,B
07f10542c8ae,SOC_3,B
07f10542c8ae,MTH_1,A
07f10542c8ae,SCI_1,B
07f3be26da95,SOC_1,B
07f3be26da95,LANG_1,C
07f3be26da95,ENG_1,C
07f3be26da95,SCI_1,C
07f637d1d2e2,LANG_1,B
07f637d1d2e2,MTH_1,B
07f637d1d2e2,MTH_2,B
07f637d1d2e2,LANG_2,C
07f637d1d2e2,SOC_1,F
08052bb1424c,SCI_1,C
08052bb1424c,LANG_1,B
08052bb1424c,SOC_1,C
08052bb1424c,SOC_2,C
08052bb1424c,SOC_3,C
08052bb1424c,ART_1,B
08052bb1424c,MTH_1,B
08146c4bdffb,SCI_1,C
08146c4bdffb,LANG_1,D
08146c4bdffb,ART_1,F
08146c4bdffb,ART_2,C
08146c4bdffb,SCI_2,F
08146c4bdffb,ART_3,B
08146c4bdffb,LANG_2,B
0817316e503d,SOC_1,C
0817316e503d,SOC_2,F
0817316e503d,MTH_1,B
0817316e503d,SCI_1,C
0817316e503d,MTH_2,B
0817316e503d,ENG_1,A
0817316e503d,LANG_1,B
081a2c267cf9,SCI_1,C
081a2c267cf9,MTH_1,F
081a2c267cf9,ENG_1,A
081a2c267cf9,SOC_1,B
081a2c267cf9,LANG_1,A
081e9131ecd7,MTH_1,A
081e9131ecd7,LANG_1,A
081e9131ecd7,ENG_1,C
081e9131ecd7,SOC_1,A
081e9131ecd7,MTH_2,B
081e9131ecd7,MTH_3,C
082402b6fa0c,LANG_1,F
082402b6fa0c,SCI_1,B
082402b6fa0c,ENG_1,B
082402b6fa0c,ART_1,B
082402b6fa0c,ENG_2,C
082402b6fa0c,SOC_1,C
082402b6fa0c,ENG_3,B
082cb1854634,ENG_1,C
082cb1854634,MTH_1,C
082cb1854634,ART_1,A
082cb1854634,LANG_1,A
082cb1854634,ENG_2,B
082cb1854634,SCI_1,D
082cb1854634,LANG_2,F
082cdb10f3ce,SCI_1,C
082cdb10f3ce,SOC_1,C
082cdb10f3ce,SOC_2,B
082cdb10f3ce,SOC_3,B
082cdb10f3ce,ENG_1,C
082cdb10f3ce,LANG_1,B
082cdb10f3ce,LANG_2,B
082e10703657,ENG_1,C
082e10703657,MTH_1,D
082e10703657,MTH_2,C
082e10703657,ART_1,B
082e10703657,LANG_1,A
082e10703657,SCI_1,C
08319060cb14,SCI_1,B
08319060cb14,SOC_1,B
08319060cb14,ART_1,A
08319060cb14,SCI_2,A
08319060cb14,LANG_1,B
08319060cb14,SCI_3,B
08319060cb14,SCI_4,C
0834a1ed1622,ART_1,C
0834a1ed1622,MTH_1,B
0834a1ed1622,ART_2,D
0834a1ed1622,MTH_2,B
0834a1ed1622,SCI_1,F
0834a1ed1622,ENG_1,A
083beee29428,SCI_1,A
083beee29428,SCI_2,A
083beee29428,ENG_1,B
083beee29428,SCI_3,B
083beee29428,MTH_1,A
083c7997c6fe,SOC_1,B
083c7997c6fe,SOC_2,B
083c7997c6fe,SCI_1,C
083c7997c6fe,SOC_3,B
083c7997c6fe,SCI_2,B
083c7997c6fe,SOC_4,B
083e7580e928,ART_1,C
083e7580e928,ART_2,B
083e7580e928,SCI_1,B
083e7580e928,MTH_1,A
083e7580e928,ART_3,B
083e7580e928,ART_4,C
0847f42c5e9a,MTH_1,B
0847f42c5e9a,ENG_1,A
0847f42c5e9a,MTH_2,B
0847f42c5e9a,ART_1,B
0847f42c5e9a,ART_2,F
0847f42c5e9a,ENG_2,A
0848894b48ad,SCI_1,A
0848894b48ad,SCI_2,C
0848894b48ad,ART_1,D
0848894b48ad,ART_2,B
0848894b48ad,ENG_1,B
084aa08e1201,LANG_1,B
084aa08e1201,SOC_1,A
084aa08e1201,ART_1,A
084aa08e1201,MTH_1,C
084aa08e1201,MTH_2,B
0860c99d48f8,ENG_1,D
0860c99d48f8,ART_1,B
0860c99d48f8,ART_2,A
0860c99d48f8,SOC_1,A
0860c99d48f8,LANG_1,A
0860c99d48f8,ENG_2,B
0860c99d48f8,SCI_1,A
0866e287dbd9,ART_1,A
0866e287dbd9,LANG_1,B
0866e287dbd9,LANG_2,C
0866e287dbd9,LANG_3,C
0866e287dbd9,SCI_1,B
0866e287dbd9,SOC_1,F
0866e287dbd9,LANG_4,C
086f8501e52e,SOC_1,A
086f8501e52e,ART_1,B
086f8501e52e,ART_2,A
086f8501e52e,LANG_1,B
086f8501e52e,MTH_1,B
086f8501e52e,SCI_1,C
087969a36615,LANG_1,B
087969a36615,LANG_2,C
087969a36615,ART_1,B
087969a36615,SOC_1,F
087969a36615,SCI_1,B
087969a36615,ENG_1,C
087969a36615,ART_2,B
087ded0599d2,SOC_1,B
087ded0599d2,MTH_1,A
087ded0599d2,MTH_2,C
087ded0599d2,SCI_1,A
087ded0599d2,ART_1,B
087e1a8f71e1,SOC_1,B
087e1a8f71e1,SCI_1,B
087e1a8f71e1,LANG_1,F
087e1a8f71e1,MTH_1,D
087e1a8f71e1,MTH_2,C
087e1a8f71e1,SOC_2,B
0891847c9f86,LANG_1,A
0891847c9f86,LANG_2,C
0891847c9f86,SCI_1,C
0891847c9f86,SOC_1,B
0891847c9f86,MTH_1,A
0891847c9f86,MTH_2,A
0892b1dcfcb3,ART_1,F
0892b1dcfcb3,SCI_1,B
0892b1dcfcb3,SOC_1,B
0892b1dcfcb3,MTH_1,A
0892b1dcfcb3,LANG_1,A
0892b1dcfcb3,LANG_2,B
089a6f6d4714,LANG_1,A
089a6f6d4714,LANG_2,B
089a6f6d4714,SOC_1,B
089a6f6d4714,ART_1,B
089a6f6d4714,MTH_1,B
089a6f6d4714,LANG_3,A
08ab4b88e6f5,LANG_1,A
08ab4b88e6f5,MTH_1,B
08ab4b88e6f5,ENG_1,A
08ab4b88e6f5,ENG_2,A
08ab4b88e6f5,ENG_3,C
08ab4b88e6f5,ART_1,D
08ab4b88e6f5,ENG_4,A
08ad3f5a6cf7,SOC_1,B
08ad3f5a6cf7,LANG_1,A
08ad3f5a6cf7,MTH_1,A
08ad3f5a6cf7,SOC_2,B
08ad3f5a6cf7,MTH_2,A
08ad3f5a6cf7,MTH_3,C
08ad3f5a6cf7,ART_1,F
08aeea3a3a96,ART_1,C
08aeea3a3a96,ART_2,F
08aeea3a3a96,SOC_1,A
08aeea3a3a96,LANG_1,F
08aeea3a3a96,ART_3,C
08aeea3a3a96,LANG_2,C
08cc06e30094,ENG_1,B
08cc06e30094,SOC_1,A
08cc06e30094,SOC_2,A
08cc06e30094,SCI_1,B
08cc06e30094,ART_1,B
08cc06e30094,ENG_2,A
08cee5f4dd1c,LANG_1,B
08cee5f4dd1c,ENG_1,C
08cee5f4dd1c,ART_1,B
08cee5f4dd1c,MTH_1,F
08cee5f4dd1c,ENG_2,A
08cee5f4dd1c,MTH_2,B
08e08b2afa9b,MTH_1,B
08e08b2afa9b,SOC_1,B
08e08b2afa9b,ENG_1,A
08e08b2afa9b,MTH_2,D
08e08b2afa9b,SOC_2,A
08e08b2afa9b,ENG_2,A
08e08b2afa9b,MTH_3,B
08f00ce3d36e,SCI_1,A
08f00ce3d36e,SCI_2,B
08f00ce3d36e,ART_1,C
08f00ce3d36e,ENG_1,C
08f00ce3d36e,SOC_1,B
08f00ce3d36e,ART_2,C
08f5486bc659,SCI_1,C
08f5486bc659,ENG_1,A
08f5486bc659,MTH_1,A
08f5486bc659,MTH_2,B
08f5486bc659,SCI_2,B
08f5486bc659,LANG_1,B
08f5486bc659,LANG_2,A
08feaa7c4e7f,ENG_1,B
08feaa7c4e7f,MTH_1,B
08feaa7c4e7f,SCI_1,B
08feaa7c4e7f,ENG_2,A
090d04766c06,ENG_1,B
090d04766c06,SCI_1,B
090d04766c06,SOC_1,B
090d04766c06,SOC_2,C
090d04766c06,SCI_2,C
090d04766c06,ART_1,A
090f043d6432,SCI_1,A
090f043d6432,SCI_2,A
090f043d6432,ENG_1,B
090f043d6432,SCI_3,B
090f043d6432,ART_1,A
090f043d6432,SCI_4,A
091f8e0a5ff2,LANG_1,B
091f8e0a5ff2,SCI_1,C
091f8e0a5ff2,ART_1,A
091f8e0a5ff2,MTH_1,B
091f8e0a5ff2,ENG_1,C
091ff71782d7,ART_1,A
091ff71782d7,LANG_1,A
091ff71782d7,ENG_1,A
091ff71782d7,SCI_1,B
091ff71782d7,MTH_1,C
091ff71782d7,SCI_2,A
091ff71782d7,ART_2,D
092041a83f26,SCI_1,D
